NewsOutletCountry,Theme,ActionCountry,Actor,avg(Tone)
TW,PMESII-PT-Infrastructure,SN,CHN,-0.27198490500450134
TW,PMESII-PT-Infrastructure,SN,USA,0.9669908185799917
TW,PMESII-PT-Infrastructure,TW,CHN,-1.7225357679443953
TW,PMESII-PT-Infrastructure,TW,RUS,-1.3898111215004554
TW,PMESII-PT-Infrastructure,TW,USA,0.6471606385879243
TW,PMESII-PT-Infrastructure,VM,CHN,-0.7217383140867407
TW,PMESII-PT-Infrastructure,VM,USA,-0.045519471168518066
TW,PMESII-PT-Military ,CH,CHN,-2.068054106374198
TW,PMESII-PT-Military ,CH,RUS,-1.0553846694529057
TW,PMESII-PT-Military ,CH,USA,-1.9982846644933752
TW,PMESII-PT-Military ,ID,CHN,-3.1897000789642336
TW,PMESII-PT-Military ,ID,RUS,-1.4732965230941772
TW,PMESII-PT-Military ,ID,USA,-1.4102058070046561
TW,PMESII-PT-Military ,JA,CHN,-2.9750921770053753
TW,PMESII-PT-Military ,JA,RUS,-1.7681470155715941
TW,PMESII-PT-Military ,JA,USA,-0.2884970420661072
TW,PMESII-PT-Military ,MY,CHN,-1.4609637260437012
TW,PMESII-PT-Military ,MY,RUS,0.7537688612937927
TW,PMESII-PT-Military ,MY,USA,-3.036649227142334
TW,PMESII-PT-Military ,RP,CHN,-3.286105334137877
TW,PMESII-PT-Military ,RP,RUS,-2.4169185161590576
TW,PMESII-PT-Military ,RP,USA,-1.3037256906772483
TW,PMESII-PT-Military ,SN,CHN,-1.5996150289263045
TW,PMESII-PT-Military ,SN,USA,-2.7645393013954163
TW,PMESII-PT-Military ,TW,CHN,-1.7834591999889748
TW,PMESII-PT-Military ,TW,RUS,-1.2639523460751487
TW,PMESII-PT-Military ,TW,USA,0.04616808915497809
TW,PMESII-PT-Military ,VM,CHN,-2.6271999329328537
TW,PMESII-PT-Military ,VM,RUS,0.6666666865348816
TW,PMESII-PT-Not Assigned,CH,CHN,-2.038249405246714
TW,PMESII-PT-Not Assigned,CH,RUS,-1.9394934177398682
TW,PMESII-PT-Not Assigned,CH,USA,-2.3503317443860903
TW,PMESII-PT-Not Assigned,ID,USA,-2.976790189743042
TW,PMESII-PT-Not Assigned,JA,CHN,-6.266831398010254
TW,PMESII-PT-Not Assigned,JA,RUS,-3.872947573661804
TW,PMESII-PT-Not Assigned,JA,USA,1.3607274442911148
TW,PMESII-PT-Not Assigned,MY,USA,-3.170731782913208
TW,PMESII-PT-Not Assigned,RP,CHN,-3.5033956933766603
TW,PMESII-PT-Not Assigned,SN,CHN,0.6681514382362366
TW,PMESII-PT-Not Assigned,TW,CHN,-2.598390297393004
TW,PMESII-PT-Not Assigned,TW,RUS,-1.2034827172756195
TW,PMESII-PT-Not Assigned,TW,USA,1.1211066697798078
TW,PMESII-PT-Not Assigned,VM,CHN,-0.9795881509780884
TW,PMESII-PT-Not Assigned,VM,USA,1.2629162073135376
TW,PMESII-PT-Physical Environment ,CH,CHN,-1.6084508011878187
TW,PMESII-PT-Physical Environment ,CH,RUS,-0.8635952969392141
TW,PMESII-PT-Physical Environment ,CH,USA,-2.0166572244039602
TW,PMESII-PT-Physical Environment ,ID,CHN,-2.0817490845918654
TW,PMESII-PT-Physical Environment ,ID,RUS,-4.112149715423584
TW,PMESII-PT-Physical Environment ,ID,USA,-1.7746204733848572
TW,PMESII-PT-Physical Environment ,JA,CHN,-1.386962439578313
TW,PMESII-PT-Physical Environment ,JA,RUS,-3.565248668193817
TW,PMESII-PT-Physical Environment ,JA,USA,-0.22887486042945007
TW,PMESII-PT-Physical Environment ,MY,CHN,-2.8948057492574057
TW,PMESII-PT-Physical Environment ,MY,USA,0.17086458206176758
TW,PMESII-PT-Physical Environment ,RP,CHN,-2.9762500737135005
TW,PMESII-PT-Physical Environment ,RP,RUS,-2.4169185161590576
TW,PMESII-PT-Physical Environment ,RP,USA,-1.5814496278762817
TW,PMESII-PT-Physical Environment ,SN,CHN,-2.144522190093994
TW,PMESII-PT-Physical Environment ,SN,USA,0.5905511975288391
TW,PMESII-PT-Physical Environment ,TW,CHN,-1.852477543095156
TW,PMESII-PT-Physical Environment ,TW,RUS,-1.5427462220191956
TW,PMESII-PT-Physical Environment ,TW,USA,0.493188681325827
TW,PMESII-PT-Physical Environment ,VM,CHN,-2.521829022301568
TW,PMESII-PT-Physical Environment ,VM,USA,0.8791412353515625
TW,PMESII-PT-Political,CH,CHN,-1.4091521342418796
TW,PMESII-PT-Political,CH,RUS,-1.2067372152774498
TW,PMESII-PT-Political,CH,USA,-1.581606525569159
TW,PMESII-PT-Political,ID,CHN,-1.851396711433635
TW,PMESII-PT-Political,ID,RUS,-1.4732965230941772
TW,PMESII-PT-Political,ID,USA,-0.9010709971189499
TW,PMESII-PT-Political,JA,CHN,-1.8749791544581216
TW,PMESII-PT-Political,JA,RUS,-2.3574990034103394
TW,PMESII-PT-Political,JA,USA,0.15150110844043221
TW,PMESII-PT-Political,MY,CHN,-1.5382006764411926
TW,PMESII-PT-Political,MY,RUS,0.7537688612937927
TW,PMESII-PT-Political,MY,USA,-0.8262480099995931
TW,PMESII-PT-Political,RP,CHN,-2.674941626333055
TW,PMESII-PT-Political,RP,USA,-1.0249230116605759
TW,PMESII-PT-Political,SN,CHN,-0.9001559843035305
TW,PMESII-PT-Political,SN,USA,-0.48428075909614565
TW,PMESII-PT-Political,TW,CHN,-1.2730797075780695
TW,PMESII-PT-Political,TW,RUS,-2.2804653428887067
TW,PMESII-PT-Political,TW,USA,0.7541179018970108
TW,PMESII-PT-Political,VM,CHN,-1.3183193625882268
TW,PMESII-PT-Political,VM,RUS,0.6666666865348816
TW,PMESII-PT-Political,VM,USA,-1.9731087767415576
TW,PMESII-PT-Social ,CH,CHN,-1.3936870184499626
TW,PMESII-PT-Social ,CH,RUS,-1.2883713755011559
TW,PMESII-PT-Social ,CH,USA,-1.5959378116446383
TW,PMESII-PT-Social ,ID,CHN,-2.1108663082122803
TW,PMESII-PT-Social ,ID,RUS,-1.4732965230941772
TW,PMESII-PT-Social ,ID,USA,0.016998253085396507
TW,PMESII-PT-Social ,JA,CHN,-1.9755593616338003
TW,PMESII-PT-Social ,JA,RUS,-2.4631124905177524
TW,PMESII-PT-Social ,JA,USA,0.5462901653612361
TW,PMESII-PT-Social ,MY,CHN,-1.7923583030700683
TW,PMESII-PT-Social ,MY,RUS,0.7537688612937927
TW,PMESII-PT-Social ,MY,USA,-0.5207549730936686
TW,PMESII-PT-Social ,RP,CHN,-3.3114451031912777
TW,PMESII-PT-Social ,RP,RUS,-2.4169185161590576
TW,PMESII-PT-Social ,RP,USA,-1.0679085765566145
TW,PMESII-PT-Social ,SN,CHN,-0.5835854131728411
TW,PMESII-PT-Social ,SN,USA,-0.22315009236335753
TW,PMESII-PT-Social ,TW,CHN,-0.8092035486364049
TW,PMESII-PT-Social ,TW,RUS,-1.8005987748955234
TW,PMESII-PT-Social ,TW,USA,0.6930089131971442
TW,PMESII-PT-Social ,VM,CHN,-1.716534967485227
TW,PMESII-PT-Social ,VM,RUS,0.6666666865348816
TW,PMESII-PT-Social ,VM,USA,-0.5147743307881885
US,PMESII-PT-Economic ,CH,CHN,-1.3187497407182105
US,PMESII-PT-Economic ,CH,RUS,-2.1257208016722897
US,PMESII-PT-Economic ,CH,USA,-1.4658572224217314
US,PMESII-PT-Economic ,ID,CHN,-0.9199665524961612
US,PMESII-PT-Economic ,ID,RUS,-0.2083665883541107
US,PMESII-PT-Economic ,ID,USA,-1.617764607163482
US,PMESII-PT-Economic ,JA,CHN,-1.3274066160752702
US,PMESII-PT-Economic ,JA,RUS,-1.4814579688618628
US,PMESII-PT-Economic ,JA,USA,-0.02330783983142561
US,PMESII-PT-Economic ,MY,CHN,0.36667956244409755
US,PMESII-PT-Economic ,MY,RUS,-2.2802320230338307
US,PMESII-PT-Economic ,MY,USA,-0.5537043988235354
US,PMESII-PT-Economic ,RP,CHN,-3.1496233537869056
US,PMESII-PT-Economic ,RP,RUS,-0.9914590466548415
US,PMESII-PT-Economic ,RP,USA,-1.085120483674109
US,PMESII-PT-Economic ,SN,CHN,-0.6777961804518398
US,PMESII-PT-Economic ,SN,RUS,0.20500476831613584
US,PMESII-PT-Economic ,SN,USA,0.4595443699052257
US,PMESII-PT-Economic ,TW,CHN,-2.045310687436063
US,PMESII-PT-Economic ,TW,RUS,-3.6145074335129364
US,PMESII-PT-Economic ,TW,USA,-0.3404132446455883
US,PMESII-PT-Economic ,VM,CHN,-0.9174717760807465
US,PMESII-PT-Economic ,VM,RUS,-0.5518080307929604
US,PMESII-PT-Economic ,VM,USA,-1.0053637902287647
US,PMESII-PT-Information ,CH,CHN,-2.2425711503249537
US,PMESII-PT-Information ,CH,RUS,-2.265367488605542
US,PMESII-PT-Information ,CH,USA,-2.1043559017015
US,PMESII-PT-Information ,ID,CHN,-0.711220259704287
US,PMESII-PT-Information ,ID,RUS,-0.9799542054533958
US,PMESII-PT-Information ,ID,USA,-0.8523061365158849
US,PMESII-PT-Information ,JA,CHN,-1.7964897451885362
US,PMESII-PT-Information ,JA,RUS,-3.6262469755278692
US,PMESII-PT-Information ,JA,USA,-0.808682049463077
US,PMESII-PT-Information ,MY,CHN,0.9490637804071108
US,PMESII-PT-Information ,MY,RUS,-3.0698485672473907
US,PMESII-PT-Information ,MY,USA,-0.5599424608863226
US,PMESII-PT-Information ,RP,CHN,-3.0152232495724203
US,PMESII-PT-Information ,RP,RUS,-2.6130164861679077
US,PMESII-PT-Information ,RP,USA,-2.2982591375687997
US,PMESII-PT-Information ,SN,CHN,0.042491147196606585
US,PMESII-PT-Information ,SN,RUS,-4.383231341838837
US,PMESII-PT-Information ,SN,USA,-1.5205480397916307
US,PMESII-PT-Information ,TW,CHN,-2.1058433575197038
US,PMESII-PT-Information ,TW,RUS,-3.2714486961302005
US,PMESII-PT-Information ,TW,USA,-1.3875758454479947
US,PMESII-PT-Information ,VM,CHN,-1.0200296529162098
US,PMESII-PT-Information ,VM,RUS,-0.9935224759666359
US,PMESII-PT-Information ,VM,USA,-1.844356586277688
US,PMESII-PT-Infrastructure,CH,CHN,-2.0393007487809345
US,PMESII-PT-Infrastructure,CH,RUS,-2.3247238755772104
US,PMESII-PT-Infrastructure,CH,USA,-2.1524153146747285
US,PMESII-PT-Infrastructure,ID,CHN,-1.0684058471888929
US,PMESII-PT-Infrastructure,ID,RUS,-1.739351499080658
US,PMESII-PT-Infrastructure,ID,USA,-2.728761306212285
US,PMESII-PT-Infrastructure,JA,CHN,-2.326252519857942
US,PMESII-PT-Infrastructure,JA,RUS,-2.200837753487356
US,PMESII-PT-Infrastructure,JA,USA,-1.0618946027374305
US,PMESII-PT-Infrastructure,MY,CHN,-0.11964783317876498
US,PMESII-PT-Infrastructure,MY,RUS,-2.5145857259631157
US,PMESII-PT-Infrastructure,MY,USA,-1.2184889792249753
US,PMESII-PT-Infrastructure,RP,CHN,-4.113281799196413
US,PMESII-PT-Infrastructure,RP,RUS,-2.869931263393826
US,PMESII-PT-Infrastructure,RP,USA,-2.140071417744942
US,PMESII-PT-Infrastructure,SN,CHN,-0.12973181555023441
US,PMESII-PT-Infrastructure,SN,RUS,-4.13585639744997
US,PMESII-PT-Infrastructure,SN,USA,-1.3953986937849268
US,PMESII-PT-Infrastructure,TW,CHN,-2.5532317326398712
US,PMESII-PT-Infrastructure,TW,RUS,-2.6093415559402535
US,PMESII-PT-Infrastructure,TW,USA,-1.0016165547690854
US,PMESII-PT-Infrastructure,VM,CHN,-2.5059784136785357
US,PMESII-PT-Infrastructure,VM,RUS,-0.8273202425075902
US,PMESII-PT-Infrastructure,VM,USA,-1.8599168632069343
US,PMESII-PT-Military ,CH,CHN,-2.7789250123852325
US,PMESII-PT-Military ,CH,RUS,-2.625084403051507
US,PMESII-PT-Military ,CH,USA,-2.6604292486146055
US,PMESII-PT-Military ,ID,CHN,-2.807040200873454
US,PMESII-PT-Military ,ID,RUS,-1.0118646542000216
US,PMESII-PT-Military ,ID,USA,-3.4767200060136667
US,PMESII-PT-Military ,JA,CHN,-2.2970135254998922
US,PMESII-PT-Military ,JA,RUS,-2.6578288896117304
US,PMESII-PT-Military ,JA,USA,-1.9743261780427719
US,PMESII-PT-Military ,MY,CHN,-2.4100710272789003
US,PMESII-PT-Military ,MY,RUS,-4.03938561398536
US,PMESII-PT-Military ,MY,USA,-3.203379155115574
US,PMESII-PT-Military ,RP,CHN,-4.165063176584613
US,PMESII-PT-Military ,RP,RUS,-2.361089668094038
US,PMESII-PT-Military ,RP,USA,-2.567567116851322
US,PMESII-PT-Military ,SN,CHN,-2.125181058528168
US,PMESII-PT-Military ,SN,RUS,-2.001912742294371
US,PMESII-PT-Military ,SN,USA,-2.1997989838017276
US,PMESII-PT-Military ,TW,CHN,-2.095197738774136
US,PMESII-PT-Military ,TW,RUS,-3.4491767739174795
US,PMESII-PT-Military ,TW,USA,-1.318643885580369
US,PMESII-PT-Military ,VM,CHN,-1.8431386259245746
US,PMESII-PT-Military ,VM,RUS,-1.3100045949672208
US,PMESII-PT-Military ,VM,USA,-1.1550485083970181
US,PMESII-PT-Not Assigned,CH,CHN,-2.6207590911323284
US,PMESII-PT-Not Assigned,CH,RUS,-4.545526396222413
US,PMESII-PT-Not Assigned,CH,USA,-3.091754535151084
US,PMESII-PT-Not Assigned,ID,CHN,-3.949670480357276
US,PMESII-PT-Not Assigned,ID,RUS,-4.198806398681232
US,PMESII-PT-Not Assigned,ID,USA,-4.178150526847341
US,PMESII-PT-Not Assigned,JA,CHN,-3.8440214222605853
US,PMESII-PT-Not Assigned,JA,RUS,-4.080232143998146
US,PMESII-PT-Not Assigned,JA,USA,-1.4245826995926756
US,PMESII-PT-Not Assigned,MY,CHN,-1.9711048740201291
US,PMESII-PT-Not Assigned,MY,RUS,-5.61697672520365
US,PMESII-PT-Not Assigned,MY,USA,-2.8005862358498246
US,PMESII-PT-Not Assigned,RP,CHN,-4.976319402438587
US,PMESII-PT-Not Assigned,RP,RUS,-7.157642036676407
US,PMESII-PT-Not Assigned,RP,USA,-3.4672580545651166
US,PMESII-PT-Not Assigned,SN,CHN,-2.4960046470165254
US,PMESII-PT-Not Assigned,SN,RUS,-1.116439414024353
US,PMESII-PT-Not Assigned,SN,USA,-3.4959543380269245
US,PMESII-PT-Not Assigned,TW,CHN,-3.138690319328912
US,PMESII-PT-Not Assigned,TW,RUS,-3.483623296022415
US,PMESII-PT-Not Assigned,TW,USA,-0.8745998734060456
US,PMESII-PT-Not Assigned,VM,CHN,-2.4466669610862075
US,PMESII-PT-Not Assigned,VM,RUS,-2.0987312065230475
US,PMESII-PT-Not Assigned,VM,USA,-2.243982457545366
US,PMESII-PT-Physical Environment ,CH,CHN,-1.9812819644185926
US,PMESII-PT-Physical Environment ,CH,RUS,-2.1133145143938554
US,PMESII-PT-Physical Environment ,CH,USA,-1.5919802493521875
US,PMESII-PT-Physical Environment ,ID,CHN,-0.9283626373228314
US,PMESII-PT-Physical Environment ,ID,RUS,-0.14565850599952365
US,PMESII-PT-Physical Environment ,ID,USA,-2.7959377905700347
US,PMESII-PT-Physical Environment ,JA,CHN,-1.8653470624599662
US,PMESII-PT-Physical Environment ,JA,RUS,-3.578334409814991
US,PMESII-PT-Physical Environment ,JA,USA,-1.2986460841001506
US,PMESII-PT-Physical Environment ,MY,CHN,-1.6156295794579718
US,PMESII-PT-Physical Environment ,MY,RUS,-4.226130419052565
US,PMESII-PT-Physical Environment ,MY,USA,-1.308021949861251
US,PMESII-PT-Physical Environment ,RP,CHN,-3.9068843172425765
US,PMESII-PT-Physical Environment ,RP,RUS,-2.6120031066849583
US,PMESII-PT-Physical Environment ,RP,USA,-2.636308833439789
US,PMESII-PT-Physical Environment ,SN,CHN,-0.7535189599064844
US,PMESII-PT-Physical Environment ,SN,RUS,-0.7048133611679077
US,PMESII-PT-Physical Environment ,SN,USA,-2.005576253357523
US,PMESII-PT-Physical Environment ,TW,CHN,-2.0457271378099784
US,PMESII-PT-Physical Environment ,TW,RUS,-4.284608707978175
US,PMESII-PT-Physical Environment ,TW,USA,-1.222305634181243
US,PMESII-PT-Physical Environment ,VM,CHN,-3.568027150219395
US,PMESII-PT-Physical Environment ,VM,RUS,-0.563007339136675
US,PMESII-PT-Physical Environment ,VM,USA,-1.0872499461118428
US,PMESII-PT-Political,CH,CHN,-2.1344190841407804
US,PMESII-PT-Political,CH,RUS,-2.3792409692602714
US,PMESII-PT-Political,CH,USA,-2.1718993583981563
US,PMESII-PT-Political,ID,CHN,-1.4114141537187
US,PMESII-PT-Political,ID,RUS,-0.5845955577442201
US,PMESII-PT-Political,ID,USA,-2.885325597186164
US,PMESII-PT-Political,JA,CHN,-1.8702702181228128
US,PMESII-PT-Political,JA,RUS,-2.5926044690398835
US,PMESII-PT-Political,JA,USA,-1.2745353153398769
US,PMESII-PT-Political,MY,CHN,-1.3810313728242887
US,PMESII-PT-Political,MY,RUS,-2.877876984886825
US,PMESII-PT-Political,MY,USA,-1.8032554642980057
US,PMESII-PT-Political,RP,CHN,-3.4876429414037653
US,PMESII-PT-Political,RP,RUS,-1.859427487358768
US,PMESII-PT-Political,RP,USA,-2.119220870390146
US,PMESII-PT-Political,SN,CHN,-2.2203852679740868
US,PMESII-PT-Political,SN,RUS,-0.4805048452537568
US,PMESII-PT-Political,SN,USA,-1.2628858686490971
US,PMESII-PT-Political,TW,CHN,-1.7161746799376074
US,PMESII-PT-Political,TW,RUS,-2.4899073750201888
US,PMESII-PT-Political,TW,USA,-0.9882005827846351
US,PMESII-PT-Political,VM,CHN,-2.4592195088112794
US,PMESII-PT-Political,VM,RUS,-0.4462017231578852
US,PMESII-PT-Political,VM,USA,-1.634261350162818
US,PMESII-PT-Social ,CH,CHN,-1.9947046194518354
US,PMESII-PT-Social ,CH,RUS,-2.2702146754408816
US,PMESII-PT-Social ,CH,USA,-2.1982676576697036
US,PMESII-PT-Social ,ID,CHN,-1.1701360067754762
US,PMESII-PT-Social ,ID,RUS,-0.7157410719056627
US,PMESII-PT-Social ,ID,USA,-3.0642479198377486
US,PMESII-PT-Social ,JA,CHN,-1.8406766664605392
US,PMESII-PT-Social ,JA,RUS,-2.12791969081653
US,PMESII-PT-Social ,JA,USA,-1.0812759637341711
US,PMESII-PT-Social ,MY,CHN,-0.3024520285774109
US,PMESII-PT-Social ,MY,RUS,-3.19659654188313
US,PMESII-PT-Social ,MY,USA,-1.7632399663706524
US,PMESII-PT-Social ,RP,CHN,-3.999450922529532
US,PMESII-PT-Social ,RP,RUS,-2.044713986685147
US,PMESII-PT-Social ,RP,USA,-1.9057974499210608
US,PMESII-PT-Social ,SN,CHN,-1.3163829619129417
US,PMESII-PT-Social ,SN,RUS,-1.9994457872158073
US,PMESII-PT-Social ,SN,USA,-1.8250803736923078
US,PMESII-PT-Social ,TW,CHN,-1.9391589144290544
US,PMESII-PT-Social ,TW,RUS,-2.5437198766173528
US,PMESII-PT-Social ,TW,USA,-1.1668379397366564
US,PMESII-PT-Social ,VM,CHN,-2.0064966753248137
US,PMESII-PT-Social ,VM,RUS,-0.5674198676730685
US,PMESII-PT-Social ,VM,USA,-1.370159899948963
VM,PMESII-PT-Economic ,CH,CHN,2.0884802009537817
VM,PMESII-PT-Economic ,CH,RUS,2.232012517750263
VM,PMESII-PT-Economic ,CH,USA,0.26938939930833117
VM,PMESII-PT-Economic ,ID,CHN,2.368723759596998
VM,PMESII-PT-Economic ,ID,USA,0.7946316953058596
VM,PMESII-PT-Economic ,JA,CHN,1.1440415647294786
VM,PMESII-PT-Economic ,JA,RUS,2.0664607286453247
VM,PMESII-PT-Economic ,JA,USA,1.2799974090379218
VM,PMESII-PT-Economic ,MY,CHN,2.924928986467421
VM,PMESII-PT-Economic ,MY,RUS,3.256256341934204
VM,PMESII-PT-Economic ,MY,USA,2.0684377551078796
VM,PMESII-PT-Economic ,RP,CHN,-2.8847617715597154
VM,PMESII-PT-Economic ,SN,CHN,-0.8656874414947298
VM,PMESII-PT-Economic ,SN,USA,1.7980691524488586
VM,PMESII-PT-Economic ,TW,CHN,1.2374222427606583
VM,PMESII-PT-Economic ,TW,RUS,0.7921730279922485
VM,PMESII-PT-Economic ,TW,USA,2.789845831692219
VM,PMESII-PT-Economic ,VM,CHN,2.237830137452794
VM,PMESII-PT-Economic ,VM,RUS,2.814847954589388
VM,PMESII-PT-Economic ,VM,USA,2.5252632529993586
VM,PMESII-PT-Information ,CH,CHN,2.2373718685272967
VM,PMESII-PT-Information ,CH,RUS,-0.9071699678897858
VM,PMESII-PT-Information ,CH,USA,0.34032106399536133
VM,PMESII-PT-Information ,ID,CHN,2.6785714626312256
VM,PMESII-PT-Information ,ID,RUS,1.4150943756103516
VM,PMESII-PT-Information ,ID,USA,4.306220054626465
VM,PMESII-PT-Information ,JA,USA,1.7441860437393188
VM,PMESII-PT-Information ,MY,CHN,4.651162624359131
VM,PMESII-PT-Information ,MY,RUS,1.4952829480171204
VM,PMESII-PT-Information ,MY,USA,6.918239116668701
VM,PMESII-PT-Information ,SN,CHN,-2.8716668486595154
VM,PMESII-PT-Information ,SN,RUS,2.3255813121795654
VM,PMESII-PT-Information ,SN,USA,2.5886141061782837
VM,PMESII-PT-Information ,VM,CHN,3.276027478490557
VM,PMESII-PT-Information ,VM,RUS,1.9129962167053511
VM,PMESII-PT-Information ,VM,USA,3.23735225494997
VM,PMESII-PT-Infrastructure,CH,CHN,1.8041220777545157
VM,PMESII-PT-Infrastructure,CH,RUS,3.047855544090271
VM,PMESII-PT-Infrastructure,CH,USA,0.6759449682301946
VM,PMESII-PT-Infrastructure,ID,CHN,2.112149977684021
VM,PMESII-PT-Infrastructure,ID,RUS,1.4150943756103516
VM,PMESII-PT-Infrastructure,ID,USA,0.023185502541692632
VM,PMESII-PT-Infrastructure,JA,CHN,3.072617769241333
VM,PMESII-PT-Infrastructure,JA,USA,1.4270123375786676
VM,PMESII-PT-Infrastructure,MY,CHN,2.6193844079971313
VM,PMESII-PT-Infrastructure,MY,RUS,3.237365245819092
VM,PMESII-PT-Infrastructure,MY,USA,0.9356373250484467
VM,PMESII-PT-Infrastructure,RP,CHN,-5.486129999160767
VM,PMESII-PT-Infrastructure,RP,USA,1.2123422622680664
VM,PMESII-PT-Infrastructure,SN,CHN,-1.043129911646247
VM,PMESII-PT-Infrastructure,SN,RUS,2.3255813121795654
VM,PMESII-PT-Infrastructure,SN,USA,3.9495846793055533
VM,PMESII-PT-Infrastructure,TW,CHN,2.836117605368296
VM,PMESII-PT-Infrastructure,TW,RUS,-2.1978023052215576
VM,PMESII-PT-Infrastructure,TW,USA,1.4986394494771957
VM,PMESII-PT-Infrastructure,VM,CHN,2.106834738989549
VM,PMESII-PT-Infrastructure,VM,RUS,2.9770849285981593
VM,PMESII-PT-Infrastructure,VM,USA,2.4535229300547923
VM,PMESII-PT-Military ,CH,CHN,1.4634518589917311
VM,PMESII-PT-Military ,CH,RUS,-0.9432608485221863
VM,PMESII-PT-Military ,CH,USA,-0.5556845478713512
VM,PMESII-PT-Military ,ID,CHN,3.9918079376220703
VM,PMESII-PT-Military ,ID,RUS,3.7247886657714844
VM,PMESII-PT-Military ,ID,USA,0.6051860849062601
VM,PMESII-PT-Military ,JA,CHN,1.298701286315918
VM,PMESII-PT-Military ,JA,USA,1.047298640012741
VM,PMESII-PT-Military ,MY,CHN,1.0043611526489258
VM,PMESII-PT-Military ,MY,USA,1.4388489723205566
VM,PMESII-PT-Military ,RP,CHN,-5.039059519767761
VM,PMESII-PT-Military ,RP,RUS,-5.882352828979492
VM,PMESII-PT-Military ,RP,USA,1.6393442153930664
VM,PMESII-PT-Military ,SN,CHN,-1.510980635881424
VM,PMESII-PT-Military ,SN,RUS,-1.763668417930603
VM,PMESII-PT-Military ,SN,USA,-0.9709825396537781
VM,PMESII-PT-Military ,TW,CHN,-0.8761941194534302
VM,PMESII-PT-Military ,TW,RUS,-2.1978023052215576
VM,PMESII-PT-Military ,TW,USA,1.948051929473877
VM,PMESII-PT-Military ,VM,CHN,1.692574226536921
VM,PMESII-PT-Military ,VM,RUS,2.3116962389420657
VM,PMESII-PT-Military ,VM,USA,1.757011743278607
VM,PMESII-PT-Not Assigned,CH,CHN,2.1557463056679014
VM,PMESII-PT-Not Assigned,CH,USA,2.1379011472066245
VM,PMESII-PT-Not Assigned,ID,USA,-0.019749879837036133
VM,PMESII-PT-Not Assigned,JA,USA,0.4384949207305908
VM,PMESII-PT-Not Assigned,MY,RUS,-3.6931817531585693
VM,PMESII-PT-Not Assigned,RP,RUS,-5.882352828979492
VM,PMESII-PT-Not Assigned,RP,USA,-4.721030235290527
VM,PMESII-PT-Not Assigned,SN,CHN,-3.9059954484303794
VM,PMESII-PT-Not Assigned,SN,USA,0.5376344323158264
VM,PMESII-PT-Not Assigned,VM,CHN,2.525128040848107
VM,PMESII-PT-Not Assigned,VM,RUS,2.1995813090067644
VM,PMESII-PT-Not Assigned,VM,USA,2.4020193290142786
VM,PMESII-PT-Physical Environment ,CH,CHN,1.9394137664728928
VM,PMESII-PT-Physical Environment ,CH,USA,1.5624866044079815
VM,PMESII-PT-Physical Environment ,ID,CHN,2.092050313949585
VM,PMESII-PT-Physical Environment ,ID,RUS,0.7075471878051758
VM,PMESII-PT-Physical Environment ,ID,USA,-0.27611906453967094
VM,PMESII-PT-Physical Environment ,JA,CHN,2.5729616284370422
VM,PMESII-PT-Physical Environment ,JA,RUS,-0.8810572624206543
VM,PMESII-PT-Physical Environment ,JA,USA,1.1272720659480375
VM,PMESII-PT-Physical Environment ,MY,CHN,0.14696611960728964
VM,PMESII-PT-Physical Environment ,MY,USA,2.0022729635238647
VM,PMESII-PT-Physical Environment ,RP,CHN,-3.976704796155294
VM,PMESII-PT-Physical Environment ,RP,RUS,-5.882352828979492
VM,PMESII-PT-Physical Environment ,RP,USA,-0.7654485702514648
VM,PMESII-PT-Physical Environment ,SN,CHN,-0.6863482557237148
VM,PMESII-PT-Physical Environment ,SN,USA,2.0237236519654593
VM,PMESII-PT-Physical Environment ,TW,CHN,-2.1978023052215576
VM,PMESII-PT-Physical Environment ,TW,RUS,-2.1978023052215576
VM,PMESII-PT-Physical Environment ,TW,USA,0.8923266157507896
VM,PMESII-PT-Physical Environment ,VM,CHN,1.986946442349237
VM,PMESII-PT-Physical Environment ,VM,RUS,2.890803999477817
VM,PMESII-PT-Physical Environment ,VM,USA,2.512666388651025
VM,PMESII-PT-Political,CH,CHN,2.626301137611968
VM,PMESII-PT-Political,CH,RUS,1.7876521199941635
VM,PMESII-PT-Political,CH,USA,0.8609555690334394
VM,PMESII-PT-Political,ID,CHN,2.5489253169960446
VM,PMESII-PT-Political,ID,RUS,3.0172414779663086
VM,PMESII-PT-Political,ID,USA,0.23274818710658862
VM,PMESII-PT-Political,JA,CHN,1.5695736507574718
VM,PMESII-PT-Political,JA,RUS,1.889998972415924
VM,PMESII-PT-Political,JA,USA,1.168589322463326
VM,PMESII-PT-Political,MY,CHN,2.7752488235894
VM,PMESII-PT-Political,MY,RUS,2.082274079322815
VM,PMESII-PT-Political,MY,USA,2.4117870330810547
VM,PMESII-PT-Political,RP,CHN,-6.297684033711751
VM,PMESII-PT-Political,RP,RUS,-5.882352828979492
VM,PMESII-PT-Political,RP,USA,0.31557345390319824
VM,PMESII-PT-Political,SN,CHN,-1.1195357218384743
VM,PMESII-PT-Political,SN,RUS,0.9624980688095093
VM,PMESII-PT-Political,SN,USA,2.868350328207016
VM,PMESII-PT-Political,TW,CHN,0.6601212695240974
VM,PMESII-PT-Political,TW,USA,1.1684159517288208
VM,PMESII-PT-Political,VM,CHN,2.9223733203030466
VM,PMESII-PT-Political,VM,RUS,3.249445993571638
VM,PMESII-PT-Political,VM,USA,2.695430306074447
